,por,sar,sph,lsph,csph,Acrat,Alrat,Cdout,massout,Rhos,Rhoc,Rhol,id,Cd,Re,mass
10,0.14902062714099884,0.44381582736968994,0.30273786187171936,0.27744871377944946,1.1971113234758377,0.09375167638063431,0.5669429004192352,1.6658459901809692,7.34785159283874e-08,246.92212675073722,462.4827944812054,284.1950355191259,K17-33_traced.png,1.4794999,113.15409,6.54e-08
11,0.17405977845191956,0.4276493191719055,0.3321079611778259,0.36611226201057434,1.336601123213768,0.16801659017801285,0.6380682438611984,2.0121116638183594,2.902599941407901e-08,132.75884270337443,106.7160496898164,132.45173754793092,K22-22_traced.png,2.8804739,64.67605,4.16e-08
12,0.14247377216815948,0.43662402033805847,0.3128095269203186,0.33299967646598816,1.7107062935829163,0.09927069023251534,0.6436473280191422,1.198712944984436,1.157231084868715e-07,131.14458299433556,142.04441037050387,145.6609999065141,K10-20_traced.png,1.3542508,173.4356,1.31e-07
13,0.05399986356496811,0.4307829439640045,0.33191320300102234,0.32634326815605164,1.5614231079816818,0.10590644180774689,0.5776064693927765,2.3994736671447754,1.2902513397583878e-08,146.93286100451942,184.71983058071214,149.6525044204445,K10-27_traced.png,3.4967074,45.04964,1.88e-08
14,0.02205950766801834,0.4484286904335022,0.2972891330718994,0.2540740370750427,1.5338294357061386,0.07498185150325298,0.5864621847867966,1.3894693851470947,1.4596452301163557e-07,298.26186607784564,515.9841567729662,408.9555946758589,K11-31_traced.png,1.3677719,144.11191,1.44e-07
15,0.056432485580444336,0.42474299669265747,0.3470856547355652,0.35682839155197144,1.5165981501340866,0.12762263417243958,0.5842502564191818,1.3856768608093262,7.401428245301308e-08,144.990104791146,157.22322258131427,137.5679883171829,K01-13_traced.png,1.0838065,124.353714,5.79e-08
16,0.05389191955327988,0.425174355506897,0.34629201889038086,0.35346728563308716,1.5096242129802704,0.12615575641393661,0.5821685492992401,1.3609064817428589,9.08096532289742e-08,113.74013080904486,125.73986206067106,108.67539973224065,K21-07_traced.png,1.4508286,130.29063,9.7e-08
17,0.060036689043045044,0.4243629574775696,0.3482144773006439,0.36455032229423523,1.5748520493507385,0.1283959038555622,0.592095673084259,1.4111896753311157,7.290424877671928e-08,130.87468477667994,133.73445193257302,123.10914416531239,K04-29_traced.png,1.0512642,115.79165,5.44e-08
18,0.055470675230026245,0.4245274066925049,0.34749922156333923,0.3572640120983124,1.5196999609470367,0.12759393453598022,0.5847829878330231,1.4471418857574463,6.650191861471016e-08,108.61099895872215,117.75358909098554,103.10815713690461,K06-21_traced.png,1.6003845,112.79595,7.36e-08
19,0.04707454517483711,0.4304961860179901,0.3330930769443512,0.32104647159576416,1.4925716072320938,0.10695348680019379,0.5674957036972046,1.4179332256317139,7.816100618410872e-08,105.72812508862495,141.0262006278874,108.0222142862629,K21-15_traced.png,0.5206552,124.934074,2.87e-08
20,0.07500383257865906,0.42516028881073,0.3453389108181,0.36506929993629456,1.4942525327205658,0.13565188273787498,0.5932010561227798,1.0946874618530273,2.9917512844940796e-07,110.00830084553616,110.30620986543389,102.56598702270968,K01-25_traced.png,1.9737303,225.32414,5.39e-07
21,0.04944860190153122,0.4305497407913208,0.33295270800590515,0.3222053050994873,1.4765606224536896,0.10909585654735565,0.5672270357608795,1.4723433256149292,6.833718418302273e-08,88.58614873928856,116.4730250769896,89.91856432831553,K15-01_traced.png,1.6784618,115.93933,7.8e-08
22,0.1490345448255539,0.41630858182907104,0.3843516707420349,0.4840606153011322,1.5874364078044891,0.21999690681695938,0.6724737882614136,1.3109287023544312,7.015212620616246e-08,173.8792910936625,93.42403520364992,148.9837555718892,K15-11_traced.png,1.7184509,121.65059,9.2e-08
23,0.1295718103647232,0.43822741508483887,0.32600411772727966,0.32192713022232056,0.9546102583408356,0.18345722928643227,0.6437087059020996,1.4576430320739746,2.1460091341713716e-07,177.054015790354,193.75803324995508,221.71787780841453,K23-07_traced.png,1.2718786,191.5079,1.87e-07
24,0.24740980565547943,0.42395713925361633,0.3554844558238983,0.45479872822761536,2.3206589221954346,0.11641190573573112,0.7414758056402206,1.4118597507476807,4.609590082341699e-08,81.63871630747816,55.80088703571979,88.1616502435112,K18-23_traced.png,1.1049871,91.076454,3.61e-08
25,0.05507420003414154,0.44467607140541077,0.36169421672821045,0.3544137179851532,1.4657164365053177,0.15821968764066696,0.5386335253715515,1.8163113594055176,3.1185505944203525e-08,181.136319734835,148.72930149301402,175.58771913763593,K03-17_traced.png,0.999418,70.48945,1.72e-08
26,0.12502814829349518,0.44522717595100403,0.31422874331474304,0.34100791811943054,1.8679635226726532,0.12078535929322243,0.7249755263328552,1.7171202898025513,5.287962792007156e-08,145.47222175988406,100.60334476258852,215.59504044547032,K18-03_traced.png,2.2498434,78.72093,6.95e-08
27,0.17034271359443665,0.42307907342910767,0.36132240295410156,0.4219663441181183,1.3727200031280518,0.20532991737127304,0.6931006908416748,1.5062012672424316,5.449406337224978e-08,81.7786131123797,53.91485978243636,86.15177609762574,K23-19_traced.png,1.7003859,106.16892,6.16e-08
28,0.08913696557283401,0.4285207986831665,0.3786183297634125,0.4307616055011749,1.4829485565423965,0.20944806933403015,0.6055321991443634,1.4910527467727661,6.625342391872496e-08,218.5468189696729,131.06762394152673,190.84605688977965,K21-19_traced.png,1.4688174,98.63718,6.54e-08
29,0.24197527766227722,0.43693459033966064,0.32187706232070923,0.35047727823257446,1.4908915162086487,0.12460076808929443,0.6769476681947708,1.1469247341156006,2.485981336156299e-07,376.2440442527448,371.39829442317415,448.52162759916547,K13-16_traced.png,0.76434034,213.15767,1.65e-07
30,0.15434125065803528,0.4269021153450012,0.3539477586746216,0.42534101009368896,1.762852430343628,0.14943046867847443,0.7114736437797546,1.6058520078659058,3.9297224363222574e-08,213.04878766283346,148.70401477403155,232.49292604189674,K23-03_traced.png,2.5146577,81.41094,6.16e-08
31,0.0934247225522995,0.4289713501930237,0.37805646657943726,0.432320773601532,1.570036768913269,0.19811562448740005,0.6104760468006134,1.1954567432403564,9.070391554978158e-08,82.18891046466308,48.997394266333906,72.30133900471502,K10-18_traced.png,1.642948,155.68626,1.25e-07
32,0.06145152822136879,0.43817970156669617,0.36921700835227966,0.37690219283103943,1.3513608276844025,0.19055116921663284,0.5522262006998062,1.2286372184753418,1.502051269215181e-07,62.475672636170884,46.22646714455998,57.77049493889829,K09-09_traced.png,1.1750703,174.52594,1.44e-07
33,0.24408502876758575,0.425207257270813,0.3728747069835663,0.5015435218811035,1.6859804689884186,0.24595427513122559,0.6800242960453033,1.2634316682815552,7.783194027926123e-08,55.49113241490186,21.331265107678835,45.925992772155126,K01-35_traced.png,1.3366054,129.18648,8.24e-08
34,0.10398738831281662,0.4423338770866394,0.35108715295791626,0.4031265079975128,1.6710322797298431,0.1780216321349144,0.6144193857908249,1.4956488609313965,7.050517560930052e-08,196.16612202629466,106.86726552670821,182.79301007672652,K14-21_traced.png,0.8220302,97.32875,3.88e-08
35,0.18752765655517578,0.4148434102535248,0.40290212631225586,0.5752925872802734,1.50761878490448,0.36022429168224335,0.6840576678514481,1.4980601072311401,5.889439292155593e-08,222.94426197672354,66.64729896961893,162.44976816497632,K09-25_traced.png,1.381375,89.60517,5.44e-08
36,0.03095341846346855,0.4838588237762451,0.3372037410736084,0.2767737805843353,1.153639242053032,0.1621256321668625,0.39874255657196045,1.463444709777832,1.2517051154585908e-07,242.92116066549738,218.40037724943554,239.98343388468118,K14-35_traced.png,1.4561332,146.05249,1.25e-07
37,0.02367628552019596,0.49171656370162964,0.32814574241638184,0.24781681597232819,1.0061960518360138,0.1563975065946579,0.3692573234438896,1.5269157886505127,1.28449924489816e-07,120.78463988433978,131.85025524413376,128.02790529660874,K17-01_traced.png,1.5547917,157.9636,1.31e-07
38,0.0352412611246109,0.47821730375289917,0.3430057466030121,0.2946528494358063,1.159410610795021,0.1767835132777691,0.4132825881242752,1.8677268028259277,5.6366397064151874e-08,164.61196081064836,134.69982105225085,155.4420875381562,K14-33_traced.png,1.9160804,81.231514,5.79e-08
39,0.02273557335138321,0.49250680208206177,0.32737997174263,0.24550200998783112,1.000148892402649,0.15559424087405205,0.3664707541465759,1.7425378561019897,8.425017702492528e-08,177.91140685744872,196.3298583117973,189.61878473785302,K17-35_traced.png,1.7974099,113.2866,8.71e-08
40,0.024829797446727753,0.4905233085155487,0.32827720046043396,0.24972166121006012,1.022688940167427,0.15561986714601517,0.3732406944036484,1.7867294549942017,7.135875072039634e-08,156.5439049744704,168.73488706273903,165.31229897365787,K11-03_traced.png,1.6346108,104.08206,6.54e-08
41,0.045637160539627075,0.4595458209514618,0.3432955741882324,0.341453492641449,1.315023735165596,0.1761644370853901,0.517050638794899,1.5560004711151123,6.024514520263488e-08,218.7828738650514,158.3633437183027,205.11789997035737,K10-01_traced.png,1.6898757,108.42831,6.54e-08
42,0.09881096333265305,0.4502282738685608,0.36418890953063965,0.3975290358066559,1.4446339905261993,0.21148411184549332,0.5338405519723892,1.3427062034606934,8.841555564588058e-08,128.4798630414094,69.18829733093945,106.43872303883764,K23-33_traced.png,1.5491215,132.14699,1.02e-07
43,0.024884024634957314,0.4913140535354614,0.32730478048324585,0.24783405661582947,1.0038564205169678,0.1566704884171486,0.37171628326177597,1.5184326171875,1.5508572095679964e-07,197.43563686680824,215.14789578252248,209.49450334021762,K09-35_traced.png,1.2791538,161.23465,1.31e-07
44,0.022198650985956192,0.4135933816432953,0.3823072910308838,0.45949873328208923,1.8767585754394531,0.12137376889586449,0.6862179636955261,1.7913191318511963,4.8060041254262494e-08,397.1338183390408,405.7938999952022,374.8017147136433,K14-29_traced.png,1.657567,60.66381,4.46e-08
45,0.017460213974118233,0.4204877018928528,0.365079790353775,0.4063725471496582,1.6674461662769318,0.11442432180047035,0.6526953130960464,0.9921373128890991,2.2852713001630193e-07,173.999306544763,211.1319790980987,172.89779221625884,K22-34_traced.png,0.51530606,244.5392,1.19e-07
46,0.015523212030529976,0.433451771736145,0.3372657299041748,0.29067525267601013,0.5730454921722412,0.17898480221629143,0.4828062504529953,2.7899622917175293,4.2538581511000965e-08,143.74687764036602,375.4461847872042,143.26071665155294,K22-32_traced.png,2.1965427,61.015766,3.35e-08
47,0.056129567325115204,0.42492377758026123,0.34438663721084595,0.3737623691558838,1.4277610033750534,0.10924884304404259,0.5980376154184341,1.3916865587234497,1.1587265817497779e-07,133.10854007135939,197.0653535260467,120.70027790237467,K21-25_traced.png,1.1621186,129.41904,9.7e-08
48,0.01739506609737873,0.4215867817401886,0.3605503439903259,0.39638417959213257,1.608334019780159,0.11337536573410034,0.6467168480157852,1.8249390125274658,2.7073971455917875e-08,120.48703896538677,152.97706108256864,120.52426729355831,K23-15_traced.png,2.8078315,66.28259,4.16e-08
49,0.013638739474117756,0.42616525292396545,0.35180139541625977,0.3714691996574402,1.6742284893989563,0.09249481558799744,0.6177965998649597,1.5176880359649658,6.81941669092112e-08,300.4065469674219,462.16867836623015,300.4959188206785,K23-11_traced.png,1.9400045,94.94101,8.71e-08
50,0.01251260656863451,0.42598459124565125,0.35190409421920776,0.36770278215408325,1.6501105725765228,0.09194550476968288,0.6153678596019745,1.9263050556182861,2.873190467408436e-08,91.7274484281745,145.6765500911116,92.53599793629671,K09-17_traced.png,2.2404735,61.015766,3.35e-08
51,0.016461828723549843,0.42899197340011597,0.34100040793418884,0.35928523540496826,1.8585259318351746,0.07572401873767376,0.6416623592376709,1.2341986894607544,7.277475588020301e-08,116.72768990592414,195.8569931098128,126.63677021306073,K06-05_traced.png,1.6424266,140.9209,9.7e-08
52,0.019087286666035652,0.41947072744369507,0.3680047392845154,0.41835883259773254,1.753347247838974,0.10995402932167053,0.6487575620412827,1.3012728691101074,1.0786169966038575e-07,533.0100724253937,646.7767957528368,505.3417098878263,K24-29_traced.png,1.3073831,120.93012,1.08e-07
53,0.009379610419273376,0.4254119396209717,0.3536621034145355,0.37648385763168335,2.4252874851226807,0.0507180355489254,0.6822639405727386,1.121898889541626,1.1502090936588578e-07,105.80885957914774,232.3870102776881,125.34912405820432,K11-13_traced.png,1.0563213,141.8132,1.08e-07
54,0.01801561750471592,0.42333173751831055,0.357611745595932,0.3862926959991455,1.5212725102901459,0.11574244871735573,0.6232655346393585,2.117077112197876,1.956699003813245e-08,89.99083349081626,118.21026193249298,87.3099998705535,K04-19_traced.png,2.0323598,52.37849,1.88e-08
