,por,sar,sph,lsph,csph,Acrat,Alrat,Df_out,Cdout,massout,Rhos,Rhoc,Rhol,id,Cd,Re,Df,mass
0,0.5283941030502319,0.3206937909126282,0.5771887898445129,0.7015395164489746,0.1453531552106142,2.5802310705184937,0.8886934518814087,2.525389623641968,0.8944727182388306,6.545464938442554e-08,138.5301411394196,182.04162257007061,129.6255443099232,23_12.png,0.8190655,173.08002,2.4668036699295044,6e-08
1,0.5346118807792664,0.3281856179237366,0.5906597971916199,0.7366405725479126,0.1552353072911501,2.534143567085266,0.8922966420650482,2.5182970941066745,0.762993574142456,1.4130314578089542e-07,115.1397128813729,140.84108882299267,109.596222613902,13_14.png,0.97244143,226.78613,2.444562774896622,1.8e-07
2,0.6184127330780029,0.39280200004577637,0.6042073369026184,0.7911769151687622,0.11774553172290325,2.775384306907654,0.7884297966957092,2.538597893714905,0.8437680006027222,2.462683457896911e-07,105.56710859073952,134.75837044298976,106.08111795810571,07_11.png,0.85683113,289.037,2.4408241510391235,2.5e-07
3,0.6785114407539368,0.42590388655662537,0.615617573261261,0.8596004843711853,0.09951996803283691,2.859321355819702,0.7647643983364105,2.5171336412429812,0.901843786239624,4.80877448069721e-07,279.8334538818594,400.4506106125701,291.37037126396643,98_12.png,0.9947606,356.96313,2.4285973191261294,5.3e-07
4,0.5513367652893066,0.3646000027656555,0.6206709146499634,0.7979454398155212,0.1438931804150343,2.686853349208832,0.8350029587745667,2.5653798580169678,0.6799429655075073,3.0703837271987234e-07,71.43184158613327,82.49786092349268,70.83062030739585,14_21.png,1.4397577,322.93155,2.424229431152344,6.5e-07
5,0.5662091970443726,0.37397921085357666,0.6325567364692688,0.8314995765686035,0.1495825368911028,2.6624211072921753,0.8338394165039062,2.545629519224167,0.5948175191879272,9.184603386312208e-07,85.68136112841881,93.7428047437952,87.06763935424024,45_32.png,0.52618927,630.9993,2.4297019600868226,8.1e-07
6,0.4627063274383545,0.25584548711776733,0.631003201007843,0.6667861342430115,0.21358939446508884,1.973179578781128,1.0335035026073456,2.6172259211540223,0.5026971697807312,6.900236062006788e-07,31.04644554004527,54.93930435535062,31.24453406876807,06_23.png,0.34235644,517.5111,2.432333153486252,4.7e-07
7,0.4055978059768677,0.2435520887374878,0.6227142810821533,0.6205382943153381,0.11879523657262325,2.07604444026947,1.0495404303073883,2.7505378603935244,1.0690758228302002,4.980650983279633e-07,54.974225471308216,229.38291862405575,57.18011684295654,45_34.png,1.0946602,319.2777,2.4238265812397004,5.1e-07
